gene_id	chrom	start	end	strand	unique_count	effective_count
YOR105W	XV	518195	518521	+	0	0.000
YOR106W	XV	519121	519972	+	9	9.000
YOR107W	XV	521353	522282	+	4	4.000
YOR108W	XV	523027	524841	+	9	9.000
YOR108C-A	XV	524605	524814	-	1	1.000
YOR109W	XV	525278	528601	+	10	10.000
YOR110W	XV	528941	530248	+	7	7.000
YOR111W	XV	530429	531127	+	8	8.000
YOR112W	XV	531508	533793	+	14	14.000
YOR113W	XV	534075	536819	+	21	21.000
YOR114W	XV	537570	538454	+	5	5.000
YOR115C	XV	538659	539465	-	16	16.000
YOR116C	XV	539763	544145	-	22	22.000
YOR117W	XV	545029	546333	+	114	114.000
YOR118W	XV	546857	548560	+	17	17.000
YOR119C	XV	548792	550246	-	11	11.000
YOR120W	XV	551114	552052	+	105	105.000
YOR121C	XV	551798	552103	-	5	5.041
YOR122C	XV	552298	552887	-	365	367.959
YOR123C	XV	553176	554570	-	19	19.000
YOR124C	XV	554824	558642	-	20	20.000
YOR125C	XV	559030	559731	-	8	8.000
YOR126C	XV	559961	560677	-	20	20.000
YOR127W	XV	561170	564193	+	17	17.000
YOR128C	XV	564476	566191	-	31	31.000
YOR129C	XV	566877	569558	-	17	17.000
YOR130C	XV	569929	570807	-	16	16.000
tD(GUC)O	XV	571958	572029	+	0	0.000
YOR131C	XV	572182	572838	-	5	5.000
YOR132W	XV	573175	574830	+	14	14.000
YOR133W	XV	575098	577626	+	187	365.697
YOR134W	XV	578564	579793	+	17	17.000
YOR135C	XV	580159	580500	-	0	0.000
YOR136W	XV	580250	581359	+	89	89.000
YOR137C	XV	581813	583681	-	15	15.000
YOR138C	XV	584309	586324	-	55	55.000
YOR139C	XV	586950	587342	-	0	0.000
YOR140W	XV	586981	589281	+	13	13.000
YOR141C	XV	589942	592587	-	19	19.000
YOR142W	XV	593057	594046	+	418	418.000
tG(CCC)O	XV	594354	594425	-	0	0.000
YOR142W-A	XV	595112	596434	+	0	0.000
YOR142W-B	XV	595112	600380	+	1	1.228
YOR143C	XV	601383	602342	-	1	1.000
YOR144C	XV	602717	605092	-	3	3.000
YOR145C	XV	605347	606171	-	30	30.000
YOR146W	XV	605873	606178	+	1	1.000
YOR147W	XV	606607	608475	+	27	27.000
YOR148C	XV	608640	609197	-	15	15.000
YOR149C	XV	609838	611388	-	14	14.000
YOR150W	XV	611999	612490	+	55	55.000
YOR151C	XV	612997	616671	-	44	44.000
YOR152C	XV	617518	618288	-	43	43.000
YOR153W	XV	619840	624375	+	40	40.000
YOR154W	XV	624729	626492	+	8	8.000
YOR155C	XV	626628	627980	-	27	27.000
YOR156C	XV	628360	630540	-	9	9.000
YOR157C	XV	630966	631751	-	81	81.000
YOR158W	XV	632164	633120	+	17	17.000
YOR159C	XV	633282	633566	-	15	15.000
YOR160W	XV	633839	636757	+	10	10.000
YOR161C	XV	636939	638558	-	105	105.000
YOR161W-A	XV	637574	637654	+	0	0.000
YOR161W-B	XV	637975	638235	+	0	0.000
YOR161C-C	XV	639121	639267	-	0	0.000
YOR162C	XV	639560	641992	-	17	17.000
YOR163W	XV	642741	643307	+	11	11.000
YOR164C	XV	643394	644332	-	13	13.000
YOR165W	XV	644566	646896	+	36	36.000
YOR166C	XV	647126	648502	-	4	4.000
YOR167C	XV	648804	649007	-	256	256.000
YOR168W	XV	649303	651732	+	24	24.000
YOR169C	XV	651376	651840	-	0	0.000
YOR170W	XV	651858	652163	+	0	0.000
YOR171C	XV	652010	653884	-	26	26.000
YOR172W	XV	654210	656570	+	5	5.000
YOR173W	XV	657264	658325	+	80	80.000
YOR174W	XV	658747	659601	+	8	8.000
YOR175C	XV	659815	661674	-	57	57.000
YOR176W	XV	662401	663582	+	31	31.000
tV(AAC)O	XV	663812	663885	-	0	0.000
YOR177C	XV	665785	667179	-	4	4.000
YOR178C	XV	667860	670241	-	66	66.000
YOR179C	XV	671845	672411	-	3	3.000
YOR180C	XV	674352	675167	-	52	52.000
YOR181W	XV	675939	677840	+	5	5.000
YOR182C	XV	678191	678793	-	71	71.000
YOR183W	XV	678872	679261	+	0	0.000
YOR184W	XV	679357	680544	+	53	53.043
snR36	XV	680685	680866	-	0	0.000
YOR185C	XV	681444	682106	-	54	54.000
YOR186W	XV	683111	683545	+	5	5.000
YOR186C-A	XV	683329	683538	-	0	0.000
YOR187W	XV	684030	685343	+	172	172.000
YOR188W	XV	685767	689180	+	8	8.000
YOR189W	XV	689624	689974	+	8	8.000
YOR190W	XV	690695	692032	+	14	14.000
YOR191W	XV	692475	697334	+	11	11.000
YOR192C	XV	698768	700567	-	1	1.000
YOR192C-C	XV	703988	704224	-	2	2.053
YOR192C-B	XV	704419	709732	-	11	27.000
YOR192C-A	XV	708416	709732	-	0	0.000
tM(CAU)O1	XV	710201	710272	+	0	0.000
YOR193W	XV	710446	711576	+	4	4.000
YOR194C	XV	711683	712543	-	14	14.000
YOR195W	XV	712866	715331	+	10	10.000
YOR196C	XV	715593	716837	-	30	30.000
YOR197W	XV	717086	718384	+	44	44.000
YOR198C	XV	718653	720065	-	44	44.000
YOR199W	XV	720181	720510	+	2	2.000
YOR200W	XV	720417	720815	+	0	0.000
YOR201C	XV	720470	721708	-	18	18.000
YOR202W	XV	721946	722608	+	43	48.000
YOR203W	XV	722565	722918	+	0	0.000
YOR204W	XV	722911	724725	+	40	40.000
YOR205C	XV	725564	727234	-	3	3.000
YOR206W	XV	727512	729644	+	6	6.000
YOR207C	XV	730008	733457	-	22	22.000
YOR208W	XV	733925	736177	+	24	24.000
YOR209C	XV	736437	737726	-	33	33.000
YOR210W	XV	738320	738532	+	13	13.000
YOR211C	XV	738924	741569	-	17	17.000
YOR212W	XV	742910	744181	+	28	28.000
YOR213C	XV	744535	745281	-	18	18.000
YOR214C	XV	745593	746303	-	0	0.000
YOR215C	XV	746725	747282	-	44	44.000
YOR216C	XV	747525	748979	-	6	6.000
YOR217W	XV	749301	751886	+	14	14.000
YOR218C	XV	751476	751895	-	0	0.000
YOR219C	XV	752214	755009	-	8	8.000
YOR220W	XV	755328	756125	+	29	29.000
YOR221C	XV	756476	757558	-	16	16.000
YOR222W	XV	758330	759253	+	40	40.000
snR35	XV	759326	759529	-	1	1.000
YOR223W	XV	759782	760660	+	9	9.000
YOR224C	XV	760825	761265	-	25	25.000
YOR225W	XV	761392	761721	+	0	0.000
YOR226C	XV	761614	762084	-	9	9.000
YOR227W	XV	762825	766565	+	41	41.000
YOR228C	XV	766869	767777	-	15	15.000
YOR229W	XV	768409	769812	+	21	21.000
YOR230W	XV	770800	772113	+	236	236.152
YOR231W	XV	772601	774127	+	22	22.000
YOR231C-A	XV	773163	773363	-	0	0.000
YOR232W	XV	774573	775259	+	29	29.000
YOR233W	XV	775846	778248	+	7	7.000
YOR234C	XV	778555	779405	-	73	73.000
YOR235W	XV	779870	780184	+	0	0.000
snR17a	XV	780107	780596	+	4	6.000
YOR236W	XV	780906	781541	+	4	4.000
YOR237W	XV	781994	783298	+	0	0.000
YOR238W	XV	783677	784588	+	8	8.000
YOR239W	XV	784857	786744	+	15	15.000
YOR241W	XV	786995	788641	+	17	17.000
YOR242C	XV	788742	789857	-	8	8.000
YOR243C	XV	790211	792241	-	4	4.000
YOR244W	XV	792531	793868	+	12	12.000
YOR245C	XV	794076	795332	-	33	33.000
YOR246C	XV	795801	796793	-	31	31.000
YOR247W	XV	797676	798308	+	181	370.758
YOR248W	XV	798013	798315	+	5	10.242
YOR249C	XV	798674	800731	-	4	4.000
YOR250C	XV	800970	802307	-	14	14.000
YOR251C	XV	802550	803464	-	32	32.000
YOR252W	XV	803667	804203	+	4	4.000
YOR253W	XV	804377	804907	+	8	8.000
YOR254C	XV	805032	807023	-	39	39.000
YOR255W	XV	807271	808107	+	0	0.000
YOR256C	XV	808254	810683	-	12	12.000
YOR257W	XV	811008	811493	+	19	19.000
YOR258W	XV	811671	812324	+	7	7.000
YOR259C	XV	812395	813708	-	83	83.000
YOR260W	XV	813984	815720	+	21	21.000
YOR261C	XV	815915	816931	-	51	51.000
YOR262W	XV	817292	818335	+	6	6.000
YOR263C	XV	818757	819164	-	0	0.000
YOR264W	XV	818866	820158	+	14	14.000
YOR265W	XV	820454	820774	+	11	11.000
YOR266W	XV	821023	822294	+	8	8.000
YOR267C	XV	822588	824867	-	34	34.000
YOR268C	XV	825534	825932	-	0	0.000
YOR269W	XV	826385	827869	+	7	7.000
YOR270C	XV	828052	830574	-	86	86.000
YOR271C	XV	831059	832042	-	18	18.000
snR8	XV	832332	832521	+	0	0.000
YOR272W	XV	832813	834195	+	10	10.000
YOR273C	XV	834452	836431	-	135	135.000
YOR274W	XV	837674	838960	+	16	16.000
YOR275C	XV	839084	841069	-	11	11.000
YOR276W	XV	841333	841818	+	19	19.000
YOR277C	XV	841515	841823	-	0	0.000
snR31	XV	841958	842182	-	3	3.000
snR5	XV	842403	842606	+	2	2.000
YOR278W	XV	842817	843644	+	16	16.000
YOR279C	XV	843698	844630	-	6	6.000
YOR280C	XV	844992	845792	-	5	5.000
YOR281C	XV	846269	847129	-	11	11.000
YOR282W	XV	847000	847320	+	0	0.000
YOR283W	XV	847453	848145	+	13	13.000
YOR284W	XV	848478	849209	+	7	7.000
YOR285W	XV	849635	850054	+	1312	1313.608
YOR286W	XV	850280	850729	+	39	39.000
YOR287C	XV	850937	851839	-	1	1.000
YOR288C	XV	852121	853077	-	5	5.000
YOR289W	XV	853357	854112	+	19	19.000
tA(UGC)O	XV	854187	854259	-	0	0.000
YOR290C	XV	855147	860258	-	29	29.000
YOR291W	XV	861175	865593	+	12	12.000
YOR292C	XV	865653	866582	-	18	18.000
YOR293W	XV	867098	867852	+	140	140.000
YOR293C-A	XV	867998	868147	-	0	0.000
YOR294W	XV	868340	868951	+	13	13.000
YOR295W	XV	869208	869894	+	2	2.000
YOR296W	XV	870202	874071	+	7	7.000
YOR297C	XV	874743	875321	-	14	14.000
YOR298W	XV	875599	877038	+	4	4.000
YOR298C-A	XV	877230	877685	-	183	183.000
YOR299W	XV	878435	880675	+	11	11.000
YOR300W	XV	880575	880883	+	0	0.000
YOR301W	XV	880965	882272	+	17	17.000
YOR302W	XV	882765	882842	+	22	22.488
YOR303W	XV	882899	884134	+	384	392.512
YOR304W	XV	884514	887876	+	7	7.000
YOR304C-A	XV	888520	888750	-	4	4.000
YOR305W	XV	889022	889750	+	3	3.000
YOR306C	XV	889867	891432	-	26	26.000
YOR307C	XV	892731	894092	-	16	16.000
YOR308C	XV	894624	896387	-	6	6.000
YOR309C	XV	896698	897078	-	4	5.714
YOR310C	XV	896825	898360	-	10	14.286
YOR311C	XV	899056	899928	-	38	38.000
YOR312C	XV	900250	900767	-	128	128.000
YOR313C	XV	901858	902874	-	2	2.000
YOR314W	XV	903043	903372	+	0	0.000
YOR314W-A	XV	904458	904568	+	0	0.000
YOR315W	XV	904760	905800	+	5	5.000
YOR316C	XV	906236	907555	-	47	47.000
YOR316C-A	XV	907726	907935	-	0	0.000
YOR317W	XV	909343	911445	+	287	287.000
YOR318C	XV	911784	912436	-	3	3.000
YOR319W	XV	912822	913463	+	8	8.000
YOR320C	XV	913619	915094	-	36	36.000
YOR321W	XV	916030	918291	+	28	28.000
YOR322C	XV	918606	921062	-	20	20.000
YOR323C	XV	921535	922905	-	38	38.000
YOR324C	XV	923232	925040	-	21	21.000
YOR325W	XV	924577	925050	+	0	0.000
YOR326W	XV	925721	930445	+	46	46.000
YOR327C	XV	930734	931081	-	34	34.000
YOR328W	XV	931803	936497	+	27	27.000
YOR329C	XV	936731	939349	-	22	22.000
YOR329W-A	XV	939348	939557	+	0	0.000
YOR330C	XV	939621	943385	-	9	9.000
YOR331C	XV	943565	944122	-	0	0.000
YOR332W	XV	943656	944357	+	74	74.000
YOR333C	XV	944541	944957	-	0	0.000
YOR334W	XV	944596	946008	+	7	7.000
YOR335C	XV	946233	949109	-	63	63.000
YOR335W-A	XV	946568	946648	+	1	1.000
YOR336W	XV	949773	953870	+	13	13.433
YOR337W	XV	954344	956623	+	12	12.000
YOR338W	XV	956898	957989	+	9	9.000
YOR339C	XV	958362	958832	-	5	5.000
YOR340C	XV	959202	960182	-	12	12.000
YOR341W	XV	960987	965981	+	35	35.000
YOR342C	XV	966666	967625	-	24	24.000
YOR343C	XV	968148	968474	-	2	2.000
YOR343W-A	XV	970578	971894	+	0	0.000
YOR343W-B	XV	970578	975891	+	0	6.459
tM(CAU)O2	XV	976421	976493	+	0	0.000
YOR344C	XV	977194	978069	-	29	29.000
tP(UGG)O3	XV	980683	980787	+	0	0.000
YOR345C	XV	981812	982162	-	0	0.000
YOR346W	XV	981828	984785	+	13	13.000
YOR347C	XV	984942	986462	-	11	11.000
YOR348C	XV	986899	988782	-	100	100.000
YOR349W	XV	989789	992833	+	6	6.000
YOR350C	XV	992864	994855	-	16	16.000
YOR351C	XV	995018	996511	-	3	3.000
YOR352W	XV	997213	998244	+	7	7.000
YOR353C	XV	998453	1000828	-	9	9.000
YOR354C	XV	1001147	1003225	-	27	27.000
YOR355W	XV	1005137	1006705	+	161	161.000
YOR356W	XV	1007221	1009116	+	86	86.000
YOR357C	XV	1009224	1009712	-	11	11.000
YOR358W	XV	1010161	1010889	+	11	11.000
YOR359W	XV	1011189	1012760	+	3	3.000
YOR360C	XV	1013241	1014821	-	14	14.000
YOR361C	XV	1015361	1017652	-	42	42.000
YOR362C	XV	1017880	1018746	-	90	90.000
YOR363C	XV	1020222	1023212	-	34	34.000
YOR364W	XV	1023371	1023739	+	0	0.000
YOR365C	XV	1023461	1025572	-	6	6.000
YOR366W	XV	1025256	1025609	+	0	0.000
YOR367W	XV	1026007	1026609	+	12	12.000
YOR368W	XV	1026843	1028048	+	7	7.000
YOR369C	XV	1028194	1028625	-	382	382.000
YOR370C	XV	1029183	1030994	-	58	58.000
YOR371C	XV	1031489	1034182	-	2	2.000
YOR372C	XV	1034807	1036471	-	21	21.000
YOR373W	XV	1036834	1039389	+	58	58.081
YOR374W	XV	1039840	1041399	+	6963	6967.566
YOR375C	XV	1041678	1043042	-	455	455.000
YOR376W	XV	1043191	1043559	+	2	2.000
YOR376W-A	XV	1045196	1045351	+	2	2.000
YOR377W	XV	1046226	1047803	+	14	14.000
YOR378W	XV	1049511	1051058	+	4	4.000
YOR379C	XV	1050726	1051064	-	2	2.000
YOR380W	XV	1051290	1052930	+	12	12.000
YOR381W	XV	1055545	1057680	+	11	11.000
YOR381W-A	XV	1058423	1058590	+	1	1.000
YOR382W	XV	1059531	1059992	+	123	123.000
YOR383C	XV	1060441	1061055	-	723	723.415
YOR384W	XV	1061564	1063648	+	24	24.000
YOR385W	XV	1065043	1065915	+	5	5.000
YOR386W	XV	1066839	1068536	+	4	4.000
YOR387C	XV	1069621	1070241	-	5	5.000
YOR388C	XV	1071793	1072923	-	602	602.998
YOR389W	XV	1074213	1076087	+	78	78.000
YOR390W	XV	1076784	1077911	+	5	5.000
YOR391C	XV	1078545	1079258	-	59	65.277
YOR392W	XV	1079282	1079725	+	3	3.000
YOR393W	XV	1080276	1081589	+	2	2.214
YOR394W	XV	1082718	1083212	+	0	0.000
YOR394C-A	XV	1084202	1084369	-	0	0.000
YOR396W	XV	1085473	1090863	+	0	0.000
YOR396C-A	XV	1090015	1090497	-	0	0.000
YPL283C	XVI	280	6007	-	0	0.000
YPL283W-B	XVI	643	1125	+	0	0.000
YPL283W-A	XVI	1426	2001	+	0	0.000
YPL282C	XVI	7933	8427	-	5	5.625
YPL281C	XVI	9557	10870	-	45	45.336
YPL280W	XVI	11887	12600	+	41	41.000
YPL279C	XVI	13228	14355	-	6	6.000
YPL278C	XVI	15053	15355	-	7	8.909
YPL277C	XVI	15405	16868	-	15	19.091
YPL276W	XVI	17948	18385	+	14	14.000
YPL275W	XVI	18369	19079	+	1	1.002
YPL274W	XVI	22938	24701	+	102	102.000
YPL273W	XVI	25087	26064	+	10	10.000
YPL272C	XVI	26611	28164	-	5	5.000
YPL271W	XVI	30079	30267	+	571	571.091
YPL270W	XVI	30482	32803	+	27	27.000
YPL269W	XVI	33013	34947	+	7	7.000
YPL268W	XVI	35236	37845	+	7	7.000
YPL267W	XVI	38169	38798	+	8	8.000
YPL266W	XVI	39121	40077	+	8	8.000
YPL265W	XVI	41043	42869	+	9	9.000
YPL264C	XVI	43283	44344	-	14	14.000
YPL263C	XVI	44551	46506	-	6	6.000
YPL262W	XVI	47336	48802	+	236	236.000
YPL261C	XVI	48996	49304	-	0	0.000
YPL260W	XVI	49303	50958	+	55	55.000
YPL259C	XVI	51244	52671	-	8	8.000
YPL258C	XVI	53498	55153	-	10	10.000
tW(CCA)P	XVI	56169	56274	-	0	0.000
YPL257W-A	XVI	56748	58070	+	0	0.000
YPL257W-B	XVI	56748	62016	+	0	0.000
YPL257W	XVI	63279	63860	+	7	7.000
YPL256C	XVI	64977	66614	-	29	29.000
YPL255W	XVI	67725	68882	+	0	0.000
YPL254W	XVI	69485	70951	+	11	11.000
YPL253C	XVI	71063	73006	-	6	6.000
YPL252C	XVI	73363	73881	-	13	13.000
YPL251W	XVI	73625	73927	+	0	0.000
YPL250C	XVI	74309	74719	-	42	42.000
YPL249C-A	XVI	75699	76239	-	160	161.159
YPL250W-A	XVI	75702	75989	+	5	5.000
YPL249C	XVI	76669	79353	-	9	9.000
YPL248C	XVI	79711	82356	-	26	26.000
YPL247C	XVI	82625	84196	-	28	28.000
YPL246C	XVI	84509	85297	-	33	33.000
YPL245W	XVI	85586	86950	+	4	4.000
YPL244C	XVI	87014	88033	-	16	16.000
YPL243W	XVI	88517	90316	+	26	26.000
YPL242C	XVI	90622	95109	-	24	24.000
YPL241C	XVI	95372	96258	-	7	7.000
YPL240C	XVI	96496	98625	-	319	319.000
YPL239W	XVI	99484	100086	+	18	18.000
YPL238C	XVI	100474	100863	-	0	0.000
YPL237W	XVI	100496	101353	+	39	39.000
YPL236C	XVI	101608	102702	-	18	18.000
YPL235W	XVI	103232	104647	+	22	22.000
YPL234C	XVI	104946	105440	-	106	106.000
YPL233W	XVI	106172	106822	+	7	7.000
YPL232W	XVI	107275	108147	+	37	37.000
YPL231W	XVI	108652	114315	+	556	556.000
YPL230W	XVI	115312	116487	+	55	55.000
YPL229W	XVI	117067	117687	+	29	29.000
YPL228W	XVI	118382	120031	+	7	7.000
YPL227C	XVI	120163	121167	-	13	13.000
YPL226W	XVI	121767	125357	+	31	31.000
YPL225W	XVI	126006	126446	+	56	56.000
YPL224C	XVI	126634	128088	-	20	20.000
YPL223C	XVI	128632	129138	-	200	200.000
YPL222W	XVI	130162	132228	+	50	50.000
YPL222C-A	XVI	131870	132115	-	0	0.000
YPL221W	XVI	133043	135424	+	58	58.000
YPL220W	XVI	135790	136443	+	138	156.104
YPL219W	XVI	136750	138228	+	6	6.000
YPL218W	XVI	138698	139409	+	173	173.000
YPL217C	XVI	139620	143171	-	11	11.000
YPL216W	XVI	143821	147129	+	20	20.000
YPL215W	XVI	147416	148423	+	21	21.000
YPL214C	XVI	148569	150191	-	31	31.000
YPL213W	XVI	150614	151330	+	10	10.000
YPL212C	XVI	151515	153149	-	16	16.000
YPL211W	XVI	153495	154040	+	6	6.000
YPL210C	XVI	154290	156212	-	28	28.000
YPL209C	XVI	156490	157593	-	2	2.000
YPL208W	XVI	157842	159593	+	17	17.000
YPL207W	XVI	159909	162341	+	25	25.000
YPL206C	XVI	162632	163597	-	74	74.000
YPL205C	XVI	163922	164266	-	2	2.000
YPL204W	XVI	164276	165760	+	31	31.000
YPL203W	XVI	166256	167398	+	71	71.000
YPL202C	XVI	168088	169338	-	10	10.000
YPL201C	XVI	169770	171155	-	73	73.005
YPL200W	XVI	171484	171954	+	10	10.000
YPL199C	XVI	172033	172755	-	25	25.000
YPL198W	XVI	173152	174702	+	51	52.000
snR59	XVI	173827	173904	+	0	0.000
YPL197C	XVI	174343	174756	-	6	6.483
YPL196W	XVI	175043	175864	+	24	24.000
YPL195W	XVI	176223	179021	+	16	16.000
YPL194W	XVI	179277	181115	+	6	6.000
YPL193W	XVI	181403	182548	+	10	10.000
YPL192C	XVI	182655	183056	-	2	2.000
YPL191C	XVI	183597	184679	-	14	14.000
YPL190C	XVI	185317	187725	-	45	45.000
YPL189C-A	XVI	188307	188513	-	63	63.000
YPL189W	XVI	189154	190983	+	2	2.000
YPL188W	XVI	191406	192650	+	23	23.000
YPL187W	XVI	193648	194145	+	1	1.000
YPL186C	XVI	194512	195426	-	68	68.000
YPL185W	XVI	195253	195648	+	2	2.000
YPL184C	XVI	195950	197788	-	54	54.000
YPL183W-A	XVI	199095	199376	+	30	30.000
YPL183C	XVI	199495	202536	-	8	8.000
YPL182C	XVI	203306	203689	-	0	0.000
YPL181W	XVI	203421	204941	+	25	25.000
YPL180W	XVI	205248	207647	+	13	13.000
YPL179W	XVI	208157	209806	+	221	221.000
tE(UUC)P	XVI	210192	210263	-	0	0.000
YPL178W	XVI	212158	212784	+	29	29.000
YPL177C	XVI	213042	213962	-	73	73.000
YPL176C	XVI	216012	218363	-	20	20.000
YPL175W	XVI	218630	220088	+	10	10.000
YPL174C	XVI	220167	222773	-	7	7.000
YPL173W	XVI	223143	224036	+	13	13.000
YPL172C	XVI	224353	225741	-	7	7.000
YPL171C	XVI	226169	227371	-	31	31.000
YPL170W	XVI	228314	228772	+	67	67.000
YPL169C	XVI	229039	230838	-	24	24.000
YPL168W	XVI	231217	232509	+	6	6.000
YPL167C	XVI	232593	237107	-	5	5.000
YPL166W	XVI	237338	237979	+	5	5.000
YPL165C	XVI	237956	239077	-	13	13.000
YPL164C	XVI	239350	241497	-	8	8.000
YPL163C	XVI	241918	242700	-	61	61.000
YPL162C	XVI	243206	244027	-	21	21.000
YPL161C	XVI	244319	246220	-	15	15.000
YPL160W	XVI	246990	250262	+	48	48.000
YPL159C	XVI	250907	251668	-	29	29.000
YPL158C	XVI	252034	254310	-	4	4.000
YPL157W	XVI	254814	255761	+	13	13.000
YPL156C	XVI	255913	256767	-	30	30.000
YPL155C	XVI	257216	259336	-	2	2.000
YPL154C	XVI	259714	260931	-	461	461.390
YPL153C	XVI	261727	264192	-	4	4.000
YPL152W-A	XVI	264602	264700	+	0	0.000
YPL152W	XVI	265028	266104	+	14	14.000
YPL151C	XVI	266180	267535	-	15	15.000
YPL150W	XVI	268188	270893	+	20	20.000
YPL149W	XVI	271310	272194	+	24	24.000
YPL148C	XVI	272294	272815	-	21	21.000
YPL147W	XVI	273255	275867	+	99	99.000
YPL146C	XVI	276162	277529	-	6	6.000
YPL145C	XVI	278395	279699	-	87	87.000
YPL144W	XVI	280480	280926	+	7	7.000
snR17b	XVI	281056	281517	-	0	0.000
YPL143W	XVI	282122	282970	+	175	175.000
YPL142C	XVI	282686	283003	-	0	0.000
YPL141C	XVI	283464	286061	-	13	13.000
YPL140C	XVI	287514	289034	-	20	20.000
YPL139C	XVI	289669	291051	-	7	7.000
YPL138C	XVI	291366	292427	-	7	7.000
YPL137C	XVI	292817	296647	-	11	11.000
YPL136W	XVI	296286	296654	+	0	0.000
YPL135W	XVI	297553	298050	+	286	286.000
YPL135C-A	XVI	297678	297851	-	2	2.000
YPL134C	XVI	298571	299503	-	63	63.000
YPL133C	XVI	299888	301228	-	10	10.000
YPL132W	XVI	301716	302618	+	9	9.000
YPL131W	XVI	303121	304014	+	334	334.000
YPL130W	XVI	304387	305058	+	0	0.000
YPL129W	XVI	305298	306137	+	23	23.000
YPL128C	XVI	306533	308221	-	13	13.000
YPL127C	XVI	308828	309604	-	65	65.000
YPL126W	XVI	310210	312900	+	10	10.000
YPL125W	XVI	313388	316486	+	17	17.000
YPL124W	XVI	316755	317516	+	1	1.000
YPL123C	XVI	317641	318945	-	47	47.000
YPL122C	XVI	319226	320767	-	3	3.000
YPL121C	XVI	320962	321630	-	1	1.000
YPL120W	XVI	322071	323744	+	3	3.000
YPL119C-A	XVI	324024	324287	-	7	7.259
YPL119C	XVI	324411	326264	-	20	20.741
YPL118W	XVI	326628	327662	+	28	28.000
YPL117C	XVI	327864	328730	-	42	42.000
YPL116W	XVI	329606	331699	+	28	28.000
YPL115C	XVI	332100	335486	-	10	10.000
YPL114W	XVI	335948	336367	+	1	1.000
YPL113C	XVI	335953	337143	-	39	39.000
YPL112C	XVI	337436	338620	-	19	19.000
tM(CAU)P	XVI	338848	338919	-	3	3.000
YPL111W	XVI	339944	340945	+	12	12.000
YPL110C	XVI	341068	344739	-	28	28.000
YPL109C	XVI	345264	347389	-	38	38.000
YPL108W	XVI	348446	348952	+	1	1.000
YPL107W	XVI	349119	349865	+	12	12.000
YPL106C	XVI	350194	352275	-	246	246.000
YPL105C	XVI	352863	355412	-	23	23.000
YPL104W	XVI	355700	357676	+	18	18.000
YPL103C	XVI	358000	359406	-	11	11.000
YPL102C	XVI	360003	360305	-	0	0.000
YPL101W	XVI	360209	361579	+	13	13.000
YPL100W	XVI	361872	363362	+	12	12.000
YPL099C	XVI	363520	364068	-	18	18.000
YPL098C	XVI	364386	364727	-	84	84.000
YPL097W	XVI	364952	366430	+	10	10.000
YPL096C-A	XVI	366529	366735	-	13	13.000
YPL096W	XVI	366927	368018	+	9	9.000
YPL095C	XVI	368071	369441	-	15	15.000
YPL094C	XVI	369839	370663	-	30	30.000
YPL093W	XVI	370978	372921	+	23	23.000
YPL092W	XVI	373793	375169	+	66	66.000
YPL091W	XVI	375502	376953	+	36	36.000
YPL090C	XVI	377291	378395	-	110	144.856
YPL089C	XVI	379120	381150	-	36	36.000
YPL088W	XVI	381965	382993	+	5	5.000
YPL087W	XVI	383455	384408	+	73	73.000
YPL086C	XVI	384773	386446	-	9	9.000
YPL085W	XVI	387067	393654	+	14	14.000
YPL084W	XVI	394038	396572	+	22	22.000
YPL083C	XVI	396702	398105	-	10	10.000
YPL082C	XVI	398480	404083	-	8	8.000
YPL081W	XVI	404950	406044	+	80	80.000
YPL080C	XVI	406172	406498	-	1	1.000
YPL079W	XVI	406636	407539	+	101	101.000
YPL078C	XVI	408010	408744	-	185	185.000
YPL077C	XVI	409368	410090	-	1	1.000
YPL076W	XVI	410443	411285	+	5	5.000
YPL075W	XVI	412254	415362	+	21	21.000
YPL074W	XVI	415763	418027	+	7	7.000
YPL073C	XVI	418499	418984	-	0	0.000
YPL072W	XVI	418512	420011	+	5	5.000
YPL071C	XVI	420048	420518	-	14	14.000
YPL070W	XVI	420948	422786	+	13	13.650
YPL069C	XVI	422885	423892	-	7	7.350
YPL068C	XVI	424215	425096	-	2	2.000
YPL067C	XVI	425251	425847	-	8	8.000
YPL066W	XVI	426233	427672	+	24	24.000
YPL065W	XVI	427927	428655	+	8	8.000
YPL064C	XVI	428711	429616	-	10	10.000
YPL063W	XVI	429939	431369	+	25	25.000
YPL062W	XVI	431895	432299	+	0	0.000
YPL061W	XVI	432588	434090	+	307	307.000
YPL060W	XVI	434523	435764	+	8	8.000
tC(GCA)P1	XVI	435893	435964	-	0	0.000
YPL060C-A	XVI	437333	442742	-	8	8.000
YPL059W	XVI	444579	445031	+	43	43.000
YPL058C	XVI	445842	450377	-	693	693.000
YPL057C	XVI	451909	453057	-	163	163.000
YPL056C	XVI	453430	453735	-	8	8.000
YPL055C	XVI	453992	454990	-	17	17.000
YPL054W	XVI	455759	456664	+	124	124.000
YPL053C	XVI	457118	458458	-	48	48.000
YPL052W	XVI	458799	459678	+	12	12.000
YPL051W	XVI	459963	460559	+	12	12.000
YPL050C	XVI	460779	461966	-	29	29.000
YPL049C	XVI	462481	463839	-	25	25.000
YPL048W	XVI	464401	465648	+	107	107.000
YPL047W	XVI	465962	466261	+	9	9.000
YPL046C	XVI	466644	466943	-	13	13.000
YPL045W	XVI	467260	469656	+	4	4.000
YPL044C	XVI	469926	470474	-	0	0.000
